id,name,height,weight,types,abilities,base_stats,front_pic_link,back_pic_link
900,kleavor,18,890,"['bug', 'rock']","['swarm', 'sheer-force', 'sharpness']","{'hp': 70, 'attack': 135, 'defense': 95, 'special-attack': 45, 'special-defense': 70, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,
901,ursaluna,24,2900,"['ground', 'normal']","['guts', 'bulletproof', 'unnerve']","{'hp': 130, 'attack': 140, 'defense': 105, 'special-attack': 45, 'special-defense': 80, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,
902,basculegion-male,30,1100,"['water', 'ghost']","['swift-swim', 'adaptability', 'mold-breaker']","{'hp': 120, 'attack': 112, 'defense': 65, 'special-attack': 80, 'special-defense': 75, 'speed': 78}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,
903,sneasler,13,430,"['fighting', 'poison']","['pressure', 'unburden', 'poison-touch']","{'hp': 80, 'attack': 130, 'defense': 60, 'special-attack': 40, 'special-defense': 80, 'speed': 120}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,
904,overqwil,25,605,"['dark', 'poison']","['poison-point', 'swift-swim', 'intimidate']","{'hp': 85, 'attack': 115, 'defense': 95, 'special-attack': 65, 'special-defense': 65, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,
905,enamorus-incarnate,16,480,"['fairy', 'flying']","['cute-charm', 'contrary']","{'hp': 74, 'attack': 115, 'defense': 70, 'special-attack': 135, 'special-defense': 80, 'speed': 106}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,
906,sprigatito,4,41,['grass'],"['overgrow', 'protean']","{'hp': 40, 'attack': 61, 'defense': 54, 'special-attack': 45, 'special-defense': 45, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,
907,floragato,9,122,['grass'],"['overgrow', 'protean']","{'hp': 61, 'attack': 80, 'defense': 63, 'special-attack': 60, 'special-defense': 63, 'speed': 83}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,
908,meowscarada,15,312,"['grass', 'dark']","['overgrow', 'protean']","{'hp': 76, 'attack': 110, 'defense': 70, 'special-attack': 81, 'special-defense': 70, 'speed': 123}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,
909,fuecoco,4,98,['fire'],"['blaze', 'unaware']","{'hp': 67, 'attack': 45, 'defense': 59, 'special-attack': 63, 'special-defense': 40, 'speed': 36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,
910,crocalor,10,307,['fire'],"['blaze', 'unaware']","{'hp': 81, 'attack': 55, 'defense': 78, 'special-attack': 90, 'special-defense': 58, 'speed': 49}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,
911,skeledirge,16,3265,"['fire', 'ghost']","['blaze', 'unaware']","{'hp': 104, 'attack': 75, 'defense': 100, 'special-attack': 110, 'special-defense': 75, 'speed': 66}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,
912,quaxly,5,61,['water'],"['torrent', 'moxie']","{'hp': 55, 'attack': 65, 'defense': 45, 'special-attack': 50, 'special-defense': 45, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,
913,quaxwell,12,215,['water'],"['torrent', 'moxie']","{'hp': 70, 'attack': 85, 'defense': 65, 'special-attack': 65, 'special-defense': 60, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,
914,quaquaval,18,619,"['water', 'fighting']","['torrent', 'moxie']","{'hp': 85, 'attack': 120, 'defense': 80, 'special-attack': 85, 'special-defense': 75, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,
915,lechonk,5,102,['normal'],"['aroma-veil', 'gluttony', 'thick-fat']","{'hp': 54, 'attack': 45, 'defense': 40, 'special-attack': 35, 'special-defense': 45, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,
916,oinkologne-male,10,1200,['normal'],"['lingering-aroma', 'gluttony', 'thick-fat']","{'hp': 110, 'attack': 100, 'defense': 75, 'special-attack': 59, 'special-defense': 80, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,
917,tarountula,3,40,['bug'],"['insomnia', 'stakeout']","{'hp': 35, 'attack': 41, 'defense': 45, 'special-attack': 29, 'special-defense': 40, 'speed': 20}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,
918,spidops,10,165,['bug'],"['insomnia', 'stakeout']","{'hp': 60, 'attack': 79, 'defense': 92, 'special-attack': 52, 'special-defense': 86, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,
919,nymble,2,10,['bug'],"['swarm', 'tinted-lens']","{'hp': 33, 'attack': 46, 'defense': 40, 'special-attack': 21, 'special-defense': 25, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,
920,lokix,10,175,"['bug', 'dark']","['swarm', 'tinted-lens']","{'hp': 71, 'attack': 102, 'defense': 78, 'special-attack': 52, 'special-defense': 55, 'speed': 92}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,
921,pawmi,3,25,['electric'],"['static', 'natural-cure', 'iron-fist']","{'hp': 45, 'attack': 50, 'defense': 20, 'special-attack': 40, 'special-defense': 25, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,
922,pawmo,4,65,"['electric', 'fighting']","['volt-absorb', 'natural-cure', 'iron-fist']","{'hp': 60, 'attack': 75, 'defense': 40, 'special-attack': 50, 'special-defense': 40, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,
923,pawmot,9,410,"['electric', 'fighting']","['volt-absorb', 'natural-cure', 'iron-fist']","{'hp': 70, 'attack': 115, 'defense': 70, 'special-attack': 70, 'special-defense': 60, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,
924,tandemaus,3,18,['normal'],"['run-away', 'pickup', 'own-tempo']","{'hp': 50, 'attack': 50, 'defense': 45, 'special-attack': 40, 'special-defense': 45, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,
925,maushold-family-of-four,3,23,['normal'],"['friend-guard', 'cheek-pouch', 'technician']","{'hp': 74, 'attack': 75, 'defense': 70, 'special-attack': 65, 'special-defense': 75, 'speed': 111}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,
926,fidough,3,109,['fairy'],"['own-tempo', 'klutz']","{'hp': 37, 'attack': 55, 'defense': 70, 'special-attack': 30, 'special-defense': 55, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,
927,dachsbun,5,149,['fairy'],"['well-baked-body', 'aroma-veil']","{'hp': 57, 'attack': 80, 'defense': 115, 'special-attack': 50, 'special-defense': 80, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,
928,smoliv,3,65,"['grass', 'normal']","['early-bird', 'harvest']","{'hp': 41, 'attack': 35, 'defense': 45, 'special-attack': 58, 'special-defense': 51, 'speed': 30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,
929,dolliv,6,119,"['grass', 'normal']","['early-bird', 'harvest']","{'hp': 52, 'attack': 53, 'defense': 60, 'special-attack': 78, 'special-defense': 78, 'speed': 33}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,
930,arboliva,14,482,"['grass', 'normal']","['seed-sower', 'harvest']","{'hp': 78, 'attack': 69, 'defense': 90, 'special-attack': 125, 'special-defense': 109, 'speed': 39}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,
931,squawkabilly-green-plumage,6,24,"['normal', 'flying']","['intimidate', 'hustle', 'guts']","{'hp': 82, 'attack': 96, 'defense': 51, 'special-attack': 45, 'special-defense': 51, 'speed': 92}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,
932,nacli,4,160,['rock'],"['purifying-salt', 'sturdy', 'clear-body']","{'hp': 55, 'attack': 55, 'defense': 75, 'special-attack': 35, 'special-defense': 35, 'speed': 25}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,
933,naclstack,6,1050,['rock'],"['purifying-salt', 'sturdy', 'clear-body']","{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 35, 'special-defense': 65, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,
934,garganacl,23,2400,['rock'],"['purifying-salt', 'sturdy', 'clear-body']","{'hp': 100, 'attack': 100, 'defense': 130, 'special-attack': 45, 'special-defense': 90, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,
935,charcadet,6,105,['fire'],"['flash-fire', 'flame-body']","{'hp': 40, 'attack': 50, 'defense': 40, 'special-attack': 50, 'special-defense': 40, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,
936,armarouge,15,850,"['fire', 'psychic']","['flash-fire', 'weak-armor']","{'hp': 85, 'attack': 60, 'defense': 100, 'special-attack': 125, 'special-defense': 80, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,
937,ceruledge,16,620,"['fire', 'ghost']","['flash-fire', 'weak-armor']","{'hp': 75, 'attack': 125, 'defense': 80, 'special-attack': 60, 'special-defense': 100, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,
938,tadbulb,3,4,['electric'],"['own-tempo', 'static', 'damp']","{'hp': 61, 'attack': 31, 'defense': 41, 'special-attack': 59, 'special-defense': 35, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,
939,bellibolt,12,1130,['electric'],"['electromorphosis', 'static', 'damp']","{'hp': 109, 'attack': 64, 'defense': 91, 'special-attack': 103, 'special-defense': 83, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,
940,wattrel,4,36,"['electric', 'flying']","['wind-power', 'volt-absorb', 'competitive']","{'hp': 40, 'attack': 40, 'defense': 35, 'special-attack': 55, 'special-defense': 40, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,
941,kilowattrel,14,386,"['electric', 'flying']","['wind-power', 'volt-absorb', 'competitive']","{'hp': 70, 'attack': 70, 'defense': 60, 'special-attack': 105, 'special-defense': 60, 'speed': 125}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,
942,maschiff,5,160,['dark'],"['intimidate', 'run-away', 'stakeout']","{'hp': 60, 'attack': 78, 'defense': 60, 'special-attack': 40, 'special-defense': 51, 'speed': 51}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,
943,mabosstiff,11,610,['dark'],"['intimidate', 'guard-dog', 'stakeout']","{'hp': 80, 'attack': 120, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,
944,shroodle,2,7,"['poison', 'normal']","['unburden', 'pickpocket', 'prankster']","{'hp': 40, 'attack': 65, 'defense': 35, 'special-attack': 40, 'special-defense': 35, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,
945,grafaiai,7,272,"['poison', 'normal']","['unburden', 'poison-touch', 'prankster']","{'hp': 63, 'attack': 95, 'defense': 65, 'special-attack': 80, 'special-defense': 72, 'speed': 110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,
946,bramblin,6,6,"['grass', 'ghost']","['wind-rider', 'infiltrator']","{'hp': 40, 'attack': 65, 'defense': 30, 'special-attack': 45, 'special-defense': 35, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,
947,brambleghast,12,60,"['grass', 'ghost']","['wind-rider', 'infiltrator']","{'hp': 55, 'attack': 115, 'defense': 70, 'special-attack': 80, 'special-defense': 70, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,
948,toedscool,9,330,"['ground', 'grass']","['mycelium-might', 'mycelium-might']","{'hp': 40, 'attack': 40, 'defense': 35, 'special-attack': 50, 'special-defense': 100, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,
949,toedscruel,19,580,"['ground', 'grass']","['mycelium-might', 'mycelium-might']","{'hp': 80, 'attack': 70, 'defense': 65, 'special-attack': 80, 'special-defense': 120, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,
950,klawf,13,790,['rock'],"['anger-shell', 'shell-armor', 'regenerator']","{'hp': 70, 'attack': 100, 'defense': 115, 'special-attack': 35, 'special-defense': 55, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,
951,capsakid,3,30,['grass'],"['chlorophyll', 'insomnia', 'klutz']","{'hp': 50, 'attack': 62, 'defense': 40, 'special-attack': 62, 'special-defense': 40, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,
952,scovillain,9,150,"['grass', 'fire']","['chlorophyll', 'insomnia', 'moody']","{'hp': 65, 'attack': 108, 'defense': 65, 'special-attack': 108, 'special-defense': 65, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,
953,rellor,2,10,['bug'],"['compound-eyes', 'shed-skin']","{'hp': 41, 'attack': 50, 'defense': 60, 'special-attack': 31, 'special-defense': 58, 'speed': 30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,
954,rabsca,3,35,"['bug', 'psychic']","['synchronize', 'telepathy']","{'hp': 75, 'attack': 50, 'defense': 85, 'special-attack': 115, 'special-defense': 100, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,
955,flittle,2,15,['psychic'],"['anticipation', 'frisk', 'speed-boost']","{'hp': 30, 'attack': 35, 'defense': 30, 'special-attack': 55, 'special-defense': 30, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,
956,espathra,19,900,['psychic'],"['opportunist', 'frisk', 'speed-boost']","{'hp': 95, 'attack': 60, 'defense': 60, 'special-attack': 101, 'special-defense': 60, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,
957,tinkatink,4,89,"['fairy', 'steel']","['mold-breaker', 'own-tempo', 'pickpocket']","{'hp': 50, 'attack': 45, 'defense': 45, 'special-attack': 35, 'special-defense': 64, 'speed': 58}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,
958,tinkatuff,7,591,"['fairy', 'steel']","['mold-breaker', 'own-tempo', 'pickpocket']","{'hp': 65, 'attack': 55, 'defense': 55, 'special-attack': 45, 'special-defense': 82, 'speed': 78}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,
959,tinkaton,7,1128,"['fairy', 'steel']","['mold-breaker', 'own-tempo', 'pickpocket']","{'hp': 85, 'attack': 75, 'defense': 77, 'special-attack': 70, 'special-defense': 105, 'speed': 94}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,
960,wiglett,12,18,['water'],"['gooey', 'rattled', 'sand-veil']","{'hp': 10, 'attack': 55, 'defense': 25, 'special-attack': 35, 'special-defense': 25, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,
961,wugtrio,12,54,['water'],"['gooey', 'rattled', 'sand-veil']","{'hp': 35, 'attack': 100, 'defense': 50, 'special-attack': 50, 'special-defense': 70, 'speed': 120}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,
962,bombirdier,15,429,"['flying', 'dark']","['big-pecks', 'keen-eye', 'rocky-payload']","{'hp': 70, 'attack': 103, 'defense': 85, 'special-attack': 60, 'special-defense': 85, 'speed': 82}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,
963,finizen,13,602,['water'],"['water-veil', 'water-veil']","{'hp': 70, 'attack': 45, 'defense': 40, 'special-attack': 45, 'special-defense': 40, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,
964,palafin-zero,13,602,['water'],"['zero-to-hero', 'zero-to-hero']","{'hp': 100, 'attack': 70, 'defense': 72, 'special-attack': 53, 'special-defense': 62, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,
965,varoom,10,350,"['steel', 'poison']","['overcoat', 'slow-start']","{'hp': 45, 'attack': 70, 'defense': 63, 'special-attack': 30, 'special-defense': 45, 'speed': 47}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,
966,revavroom,18,1200,"['steel', 'poison']","['overcoat', 'filter']","{'hp': 80, 'attack': 119, 'defense': 90, 'special-attack': 54, 'special-defense': 67, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,
967,cyclizar,16,630,"['dragon', 'normal']","['shed-skin', 'regenerator']","{'hp': 70, 'attack': 95, 'defense': 65, 'special-attack': 85, 'special-defense': 65, 'speed': 121}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,
968,orthworm,25,3100,['steel'],"['earth-eater', 'sand-veil']","{'hp': 70, 'attack': 85, 'defense': 145, 'special-attack': 60, 'special-defense': 55, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,
969,glimmet,7,80,"['rock', 'poison']","['toxic-debris', 'corrosion']","{'hp': 48, 'attack': 35, 'defense': 42, 'special-attack': 105, 'special-defense': 60, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,
970,glimmora,15,450,"['rock', 'poison']","['toxic-debris', 'corrosion']","{'hp': 83, 'attack': 55, 'defense': 90, 'special-attack': 130, 'special-defense': 81, 'speed': 86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,
971,greavard,6,350,['ghost'],"['pickup', 'fluffy']","{'hp': 50, 'attack': 61, 'defense': 60, 'special-attack': 30, 'special-defense': 55, 'speed': 34}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,
972,houndstone,20,150,['ghost'],"['sand-rush', 'fluffy']","{'hp': 72, 'attack': 101, 'defense': 100, 'special-attack': 50, 'special-defense': 97, 'speed': 68}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,
973,flamigo,16,370,"['flying', 'fighting']","['scrappy', 'tangled-feet', 'costar']","{'hp': 82, 'attack': 115, 'defense': 74, 'special-attack': 75, 'special-defense': 64, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,
974,cetoddle,12,450,['ice'],"['thick-fat', 'snow-cloak', 'sheer-force']","{'hp': 108, 'attack': 68, 'defense': 45, 'special-attack': 30, 'special-defense': 40, 'speed': 43}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,
975,cetitan,45,7000,['ice'],"['thick-fat', 'slush-rush', 'sheer-force']","{'hp': 170, 'attack': 113, 'defense': 65, 'special-attack': 45, 'special-defense': 55, 'speed': 73}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,
976,veluza,25,900,"['water', 'psychic']","['mold-breaker', 'sharpness']","{'hp': 90, 'attack': 102, 'defense': 73, 'special-attack': 78, 'special-defense': 65, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,
977,dondozo,120,2200,['water'],"['unaware', 'oblivious', 'water-veil']","{'hp': 150, 'attack': 100, 'defense': 115, 'special-attack': 65, 'special-defense': 65, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,
978,tatsugiri-curly,3,80,"['dragon', 'water']","['commander', 'storm-drain']","{'hp': 68, 'attack': 50, 'defense': 60, 'special-attack': 120, 'special-defense': 95, 'speed': 82}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,
979,annihilape,12,560,"['fighting', 'ghost']","['vital-spirit', 'inner-focus', 'defiant']","{'hp': 110, 'attack': 115, 'defense': 80, 'special-attack': 50, 'special-defense': 90, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,
980,clodsire,18,2230,"['poison', 'ground']","['poison-point', 'water-absorb', 'unaware']","{'hp': 130, 'attack': 75, 'defense': 60, 'special-attack': 45, 'special-defense': 100, 'speed': 20}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,
981,farigiraf,32,1600,"['normal', 'psychic']","['cud-chew', 'armor-tail', 'sap-sipper']","{'hp': 120, 'attack': 90, 'defense': 70, 'special-attack': 110, 'special-defense': 70, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,
982,dudunsparce-two-segment,36,392,['normal'],"['serene-grace', 'run-away', 'rattled']","{'hp': 125, 'attack': 100, 'defense': 80, 'special-attack': 85, 'special-defense': 75, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,
983,kingambit,20,1200,"['dark', 'steel']","['defiant', 'supreme-overlord', 'pressure']","{'hp': 100, 'attack': 135, 'defense': 120, 'special-attack': 60, 'special-defense': 85, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,
984,great-tusk,22,3200,"['ground', 'fighting']",['protosynthesis'],"{'hp': 115, 'attack': 131, 'defense': 131, 'special-attack': 53, 'special-defense': 53, 'speed': 87}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,
985,scream-tail,12,80,"['fairy', 'psychic']",['protosynthesis'],"{'hp': 115, 'attack': 65, 'defense': 99, 'special-attack': 65, 'special-defense': 115, 'speed': 111}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,
986,brute-bonnet,12,210,"['grass', 'dark']",['protosynthesis'],"{'hp': 111, 'attack': 127, 'defense': 99, 'special-attack': 79, 'special-defense': 99, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,
987,flutter-mane,14,40,"['ghost', 'fairy']",['protosynthesis'],"{'hp': 55, 'attack': 55, 'defense': 55, 'special-attack': 135, 'special-defense': 135, 'speed': 135}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,
988,slither-wing,32,920,"['bug', 'fighting']",['protosynthesis'],"{'hp': 85, 'attack': 135, 'defense': 79, 'special-attack': 85, 'special-defense': 105, 'speed': 81}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,
989,sandy-shocks,23,600,"['electric', 'ground']",['protosynthesis'],"{'hp': 85, 'attack': 81, 'defense': 97, 'special-attack': 121, 'special-defense': 85, 'speed': 101}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,
990,iron-treads,9,2400,"['ground', 'steel']",['quark-drive'],"{'hp': 90, 'attack': 112, 'defense': 120, 'special-attack': 72, 'special-defense': 70, 'speed': 106}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,
991,iron-bundle,6,110,"['ice', 'water']",['quark-drive'],"{'hp': 56, 'attack': 80, 'defense': 114, 'special-attack': 124, 'special-defense': 60, 'speed': 136}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,
992,iron-hands,18,3807,"['fighting', 'electric']",['quark-drive'],"{'hp': 154, 'attack': 140, 'defense': 108, 'special-attack': 50, 'special-defense': 68, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,
993,iron-jugulis,13,1110,"['dark', 'flying']",['quark-drive'],"{'hp': 94, 'attack': 80, 'defense': 86, 'special-attack': 122, 'special-defense': 80, 'speed': 108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,
994,iron-moth,12,360,"['fire', 'poison']",['quark-drive'],"{'hp': 80, 'attack': 70, 'defense': 60, 'special-attack': 140, 'special-defense': 110, 'speed': 110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,
995,iron-thorns,16,3030,"['rock', 'electric']",['quark-drive'],"{'hp': 100, 'attack': 134, 'defense': 110, 'special-attack': 70, 'special-defense': 84, 'speed': 72}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,
996,frigibax,5,170,"['dragon', 'ice']","['thermal-exchange', 'ice-body']","{'hp': 65, 'attack': 75, 'defense': 45, 'special-attack': 35, 'special-defense': 45, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,
997,arctibax,8,300,"['dragon', 'ice']","['thermal-exchange', 'ice-body']","{'hp': 90, 'attack': 95, 'defense': 66, 'special-attack': 45, 'special-defense': 65, 'speed': 62}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,
998,baxcalibur,21,2100,"['dragon', 'ice']","['thermal-exchange', 'ice-body']","{'hp': 115, 'attack': 145, 'defense': 92, 'special-attack': 75, 'special-defense': 86, 'speed': 87}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,
999,gimmighoul,3,50,['ghost'],['rattled'],"{'hp': 45, 'attack': 30, 'defense': 70, 'special-attack': 75, 'special-defense': 70, 'speed': 10}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,
1000,gholdengo,12,300,"['steel', 'ghost']",['good-as-gold'],"{'hp': 87, 'attack': 60, 'defense': 95, 'special-attack': 133, 'special-defense': 91, 'speed': 84}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,
1001,wo-chien,15,742,"['dark', 'grass']",['tablets-of-ruin'],"{'hp': 85, 'attack': 85, 'defense': 100, 'special-attack': 95, 'special-defense': 135, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,
1002,chien-pao,19,1522,"['dark', 'ice']",['sword-of-ruin'],"{'hp': 80, 'attack': 120, 'defense': 80, 'special-attack': 90, 'special-defense': 65, 'speed': 135}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,
1003,ting-lu,27,6997,"['dark', 'ground']",['vessel-of-ruin'],"{'hp': 155, 'attack': 110, 'defense': 125, 'special-attack': 55, 'special-defense': 80, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,
1004,chi-yu,4,49,"['dark', 'fire']",['beads-of-ruin'],"{'hp': 55, 'attack': 80, 'defense': 80, 'special-attack': 135, 'special-defense': 120, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,
